question	ANNOTATION	ground_truth	matched_claim	matched_claim_paperID	ground_truth_paperID	matched_date	matched_authors	matched_journal	matched_title	matched_affiliation	distance
6. Protective Immunity – How long does the immune response provide protection from reinfection?	-2	Researchers in Hong Kong and the US have identified COVID-19 reinfections.	"Primers and probes have been developed by researchers at China CDC (China), Charité-Universitätsmedizin Berlin Institute of Virology (Germany), The University of Hong Kong (Hong Kong), the National Institute of Health (Thailand), and the Centers for Disease Control and Prevention (CDC, USA) (https://www.who.int/emergencies/ diseases/novel-coronavirus-2019/technical-guidance /laboratory-guidance)"	cf97e61de9e8b08c17eb5d327d9eddc9a71d0b9f	"148661a637fb291f9b6b3dd9b9360b644b3f44c7,148661a637fb291f9b6b3dd9b9360b644b3f44c7,"	2020-06-01	"Li, Dandan; Zhang, Jiawei; Li, Jinming"	Theranostics	Primer design for quantitative real-time PCR for the emerging Coronavirus SARS-CoV-2	;Chinese Academy of Medical Sciences	0.590273117
6. Protective Immunity – How long does the immune response provide protection from reinfection?	-2	Researchers in Hong Kong and the US have identified COVID-19 reinfections.	"Based on the high similarity between FeMV strains identified in Japan and Hong Kong, the researchers suggested Since then, new FeMV strains have been continuously isolated from cat urine samples and identified by RT-PCR based on the partial L gene sequences"	445b780fb79efd21476af1a4cb4a48d1cf8cdf33	"148661a637fb291f9b6b3dd9b9360b644b3f44c7,148661a637fb291f9b6b3dd9b9360b644b3f44c7,"	2020-05-01	"Choi, Eun Jin; Ortega, Victoria; Aguilar, Hector C."	Viruses	"Feline Morbillivirus, a New Paramyxovirus Possibly Associated with Feline Kidney Disease"	;Cornell University	0.609186121
6. Protective Immunity – How long does the immune response provide protection from reinfection?	-2	Researchers in Hong Kong and the US have identified COVID-19 reinfections.	"CDC (USA), China CDC, Charité Germany, Institut Pasteur (France), NIID Japan, Hong Kong University, and NIH Thailand researchers developed forward/reverse primers and probes for real-time RT-PCR-based molecular diagnostics (Figure 1c )"	78e15b13069582aaa0bdd27aa8523235d37258b1	"148661a637fb291f9b6b3dd9b9360b644b3f44c7,148661a637fb291f9b6b3dd9b9360b644b3f44c7,"	2020-08-06	"Afzal, Adeel"	J Adv Res	Molecular diagnostic technologies for COVID-19: Limitations and challenges	;University of Hafr Al Batin	0.609886356
6. Protective Immunity – How long does the immune response provide protection from reinfection?	0	Reinfections have been either less or more severe than the initial infection.	"Why do some reinfections result in milder disease, 3, 4 whereas others are more severe? 2,5 Further investigation is needed of pre-existing immune responses before second exposure, and viral inoculum load"	cb65e27d19b8f9c1b9f506e2cae447c93565627c	"148661a637fb291f9b6b3dd9b9360b644b3f44c7,148661a637fb291f9b6b3dd9b9360b644b3f44c7,"	2020-10-12	"Iwasaki, Akiko"	Lancet Infect Dis	What reinfections mean for COVID-19		0.407324871
6. Protective Immunity – How long does the immune response provide protection from reinfection?	0	Reinfections have been either less or more severe than the initial infection.	"Response: It is possible these are prolonged infections rather than reinfections and we have added the following to the text in the discussion: ""...probability of severe reinfection"	09ad93fba6e06f1e9a1b6b59f0389d431cdad5cc	"148661a637fb291f9b6b3dd9b9360b644b3f44c7,148661a637fb291f9b6b3dd9b9360b644b3f44c7,"	2020-09-22	"Otieno, Grieven P.; Murunga, Nickson; Agoti, Charles N.; Gallagher, Katherine E.; Awori, Juliet O.; Nokes, D. James"	Wellcome Open Res	"Surveillance of endemic human coronaviruses (HCoV-NL63, OC43 and 229E) associated with childhood pneumonia in Kilifi, Kenya"	;Kenya Medical Research Institute-Wellcome Trust Research Programme	0.417093132
6. Protective Immunity – How long does the immune response provide protection from reinfection?	-2	Reinfections have been either less or more severe than the initial infection.	"Although reinfections are common during a lifetime, the clinical symptoms in older children and adults are less severe [55] "	935ce79726e3aaf5f2c7e84437b23bb9bd4d55ce	"148661a637fb291f9b6b3dd9b9360b644b3f44c7,148661a637fb291f9b6b3dd9b9360b644b3f44c7,"	2017-06-21	"Durigon, Edison Luiz; Botosso, Viviane Fongaro; de Oliveira, Danielle Bruna Leal"	Human Virology in Latin America	"Human Respiratory Syncytial Virus: Biology, Epidemiology, and Control"		0.473408959
6. Protective Immunity – How long does the immune response provide protection from reinfection?	0	Reinfections have been either less or more severe than the initial infection.	This case lead to several open questions: How frequent is reinfection? Are reinfections less severe than the first? Will vaccine protect against reinfections? These results suggest SARS-CoV-2 may continue to circulate among the human populations despite herd immunity due to natural infection or vaccination	10385798f0a6a41344287819db632141d4b52dc4	"148661a637fb291f9b6b3dd9b9360b644b3f44c7,148661a637fb291f9b6b3dd9b9360b644b3f44c7,"	2020-10-08	"Asselah, Tarik; Durantel, David; Pasmant, Eric; Lau, George; Schinazi, Raymond F."	J Hepatol	"COVID-19: discovery, diagnostics and drug development"	Laboratory of Biochemical Pharmacology;Emory University School of Medicine	0.519428818
6. Protective Immunity – How long does the immune response provide protection from reinfection?	-2	Reinfections have been either less or more severe than the initial infection.	"A person remains susceptible to reinfection with RSV throughout their lifetime, though reinfections are typically less severe"	ad0fd867f2795c04c254832192c46a6ce3ce324a	"148661a637fb291f9b6b3dd9b9360b644b3f44c7,148661a637fb291f9b6b3dd9b9360b644b3f44c7,"	2020-08-07	"Wald, Ellen R; Schmit, Kathryn M; Gusland, Daniele Y"	Clin Infect Dis	A Pediatric Infectious Disease Perspective on COVID-19		0.538479447
6. Protective Immunity – How long does the immune response provide protection from reinfection?	-2	"Two studies suggest limited reinfection potential in macaques, with re-challenge 28 days or 35 days after initial exposure resulting in no clinical symptoms."	105 All macaques were observed daily for 11 days prior to exposure (day [D] 0) and for 30 106 days post-exposure	3618eef2701857e1a28d20cb79f1a9b47470ad4f	"9cdc4bb6cd0ef602d39bc05166c022f177e66b5c,8cc1f70e6072a0b3da37792dd66a441c7faaeb45,"	2020-05-14	"Finch, Courtney L.; Crozier, Ian; Lee, Ji Hyun; Byrum, Russ; Cooper, Timothy K.; Liang, Janie; Sharer, Kaleb; Solomon, Jeffrey; Sayre, Philip J.; Kocher, Gregory; Bartos, Christopher; Aiosa, Nina M.; Castro, Marcelo; Larson, Peter A.; Adams, Ricky; Beitzel, Brett; Di Paola, Nicholas; Kugelman, Jeffrey R.; Kurtz, Jonathan R.; Burdette, Tracey; Nason, Martha C.; Feuerstein, Irwin M.; Palacios, Gustavo; Claire, Marisa C. St.; Lackemeyer, Matthew G.; Johnson, Reed F.; Braun, Katarina M.; Ramuta, Mitchell D.; Wada, Jiro; Schmaljohn, Connie S.; Friedrich, Thomas C.; O’Connor, David H.; Kuhn, Jens H."	bioRxiv	Characteristic and quantifiable COVID-19-like abnormalities in CT- and PET/CT-imaged lungs of SARS-CoV-2-infected crab-eating macaques (Macaca fascicularis)	National Laboratory for Cancer Research supported by;	0.214573583
6. Protective Immunity – How long does the immune response provide protection from reinfection?	-2	"Two studies suggest limited reinfection potential in macaques, with re-challenge 28 days or 35 days after initial exposure resulting in no clinical symptoms."	"57 PET/CT imaging findings appeared in all macaques as early as 2 days post-58 exposure, variably progressed, and subsequently resolved by 6-12 days post-59 exposure"	3618eef2701857e1a28d20cb79f1a9b47470ad4f	"9cdc4bb6cd0ef602d39bc05166c022f177e66b5c,8cc1f70e6072a0b3da37792dd66a441c7faaeb45,"	2020-05-14	"Finch, Courtney L.; Crozier, Ian; Lee, Ji Hyun; Byrum, Russ; Cooper, Timothy K.; Liang, Janie; Sharer, Kaleb; Solomon, Jeffrey; Sayre, Philip J.; Kocher, Gregory; Bartos, Christopher; Aiosa, Nina M.; Castro, Marcelo; Larson, Peter A.; Adams, Ricky; Beitzel, Brett; Di Paola, Nicholas; Kugelman, Jeffrey R.; Kurtz, Jonathan R.; Burdette, Tracey; Nason, Martha C.; Feuerstein, Irwin M.; Palacios, Gustavo; Claire, Marisa C. St.; Lackemeyer, Matthew G.; Johnson, Reed F.; Braun, Katarina M.; Ramuta, Mitchell D.; Wada, Jiro; Schmaljohn, Connie S.; Friedrich, Thomas C.; O’Connor, David H.; Kuhn, Jens H."	bioRxiv	Characteristic and quantifiable COVID-19-like abnormalities in CT- and PET/CT-imaged lungs of SARS-CoV-2-infected crab-eating macaques (Macaca fascicularis)	National Laboratory for Cancer Research supported by;	0.218523761
6. Protective Immunity – How long does the immune response provide protection from reinfection?	-2	"Two studies suggest limited reinfection potential in macaques, with re-challenge 28 days or 35 days after initial exposure resulting in no clinical symptoms."	"The pathogenicity in macaques was examined until 21 days after virus infection in all of the studies except for one study , in which the reason for the prolonged detection of viral genes in patients and virus antigen specific-T-lymphocyte responses were not revealed"	e0143025f8cac9fa227c5905973c90f764e6d7f1	"9cdc4bb6cd0ef602d39bc05166c022f177e66b5c,8cc1f70e6072a0b3da37792dd66a441c7faaeb45,"	2020-12-29	"Ishigaki, Hirohito; Nakayama, Misako; Kitagawa, Yoshinori; Nguyen, Cong Thanh; Hayashi, Kaori; Shiohara, Masanori; Gotoh, Bin; Itoh, Yasushi"	Virology	Neutralizing antibody-dependent and -independent immune responses against SARS-CoV-2 in cynomolgus macaques		0.249572733
6. Protective Immunity – How long does the immune response provide protection from reinfection?	-2	"Two studies suggest limited reinfection potential in macaques, with re-challenge 28 days or 35 days after initial exposure resulting in no clinical symptoms."	"Interestingly, IN vaccinated macaques showed no detectable virus in the first 4 days after challenge"	c023d60f75361c9f452c9e148af49ae5da670c84	"9cdc4bb6cd0ef602d39bc05166c022f177e66b5c,8cc1f70e6072a0b3da37792dd66a441c7faaeb45,"	2020-08-21	"Feng, Liqiang; Wang, Qian; Shan, Chao; Yang, Chenchen; Feng, Ying; Wu, Jia; Liu, Xiaolin; Zhou, Yiwu; Jiang, Rendi; Hu, Peiyu; Liu, Xinglong; Zhang, Fan; Li, Pingchao; Niu, Xuefeng; Liu, Yichu; Zheng, Xuehua; Luo, Jia; Sun, Jing; Gu, Yingying; Liu, Bo; Xu, Yongcun; Li, Chufang; Pan, Weiqi; Zhao, Jincun; Ke, Changwen; Chen, Xinwen; Xu, Tao; Zhong, Nanshan; Guan, Suhua; Yuan, Zhiming; Chen, Ling"	Nat Commun	An adenovirus-vectored COVID-19 vaccine confers protection from SARS-COV-2 challenge in rhesus macaques	Bioland Laboratory (GRMH-GDL);Chinese Academy of Sciences	0.258285673
6. Protective Immunity – How long does the immune response provide protection from reinfection?	0	"Two studies suggest limited reinfection potential in macaques, with re-challenge 28 days or 35 days after initial exposure resulting in no clinical symptoms."	"Preliminary studies in rhesus macaques suggest that reinfection does not occur after survival of COVID-19, supporting the notion of at least temporary immunity after primary infection [10] "	1e3ff7ee9f3b68192b9139c9f51ffeb0a0254a32	"9cdc4bb6cd0ef602d39bc05166c022f177e66b5c,8cc1f70e6072a0b3da37792dd66a441c7faaeb45,"	2020-06-10	"Behrens, Georg M. N.; Cossmann, Anne; Stankov, Metodi V.; Witte, Torsten; Ernst, Diana; Happle, Christine; Jablonka, Alexandra"	Infection	Perceived versus proven SARS-CoV-2-specific immune responses in health-care professionals		0.271818208
6. Protective Immunity – How long does the immune response provide protection from reinfection?	-2	"Ferrets infected with 102-104 PFU were protected from acute lung injury following secondary challenge with SARS-CoV-2 28 days after initial exposure, but they did exhibit clinical symptoms."	Ferrets were infected with SARS-CoV-2 at a PFU of 5 x 10 4 	f0198d4bbb382e398dc92caed9b3939a0398757a	"50c3cb38513abfe5a5ba5aa3208c2ab44a673579,"	2020-04-30	"Heer, Collin D.; Sanderson, Daniel J.; Alhammad, Yousef M.O.; Schmidt, Mark S.; Trammell, Samuel A.J.; Perlman, Stanley; Cohen, Michael S.; Fehr, Anthony R.; Brenner, Charles"	bioRxiv	Coronavirus and PARP expression dysregulate the NAD Metabolome: a potentially actionable component of innate immunity	;University of Iowa	0.220045235
6. Protective Immunity – How long does the immune response provide protection from reinfection?	-2	"Ferrets infected with 102-104 PFU were protected from acute lung injury following secondary challenge with SARS-CoV-2 28 days after initial exposure, but they did exhibit clinical symptoms."	"160 Indeed, acute lung injury was observed following viral challenge of vaccinated mice and nonhuman primates in trials of SARS-CoV-1 candidate vaccines, 161, 162 and pronounced hepatitis was observed among vaccinated ferrets, 163 suggesting that ADE may be a concern for vaccine development efforts against SARS-CoV-2"	3ecd219d417b137a7905090f055302040705b103	"50c3cb38513abfe5a5ba5aa3208c2ab44a673579,"	2020-07-13	"Ovsyannikova, Inna G.; Haralambieva, Iana H.; Crooke, Stephen N.; Poland, Gregory A.; Kennedy, Richard B."	Immunol Rev	The role of host genetics in the immune response to SARS‐CoV‐2 and COVID‐19 susceptibility and severity		0.240735246
6. Protective Immunity – How long does the immune response provide protection from reinfection?	-2	"Ferrets infected with 102-104 PFU were protected from acute lung injury following secondary challenge with SARS-CoV-2 28 days after initial exposure, but they did exhibit clinical symptoms."	"Cats and ferrets when inoculated with SARS-CoV did not show any clinical symptoms of illness although viral RNA could be detected in lungs, tracheobronchial lymph nodes and heart depicting asymptomatic illness (van den Brand 2008)"	89d398915254cd9606dac60909546a450269f45f	"50c3cb38513abfe5a5ba5aa3208c2ab44a673579,"	2020-07-10	"Sarkar, Jayanta; Guha, Rajdeep"	Vet Res Commun	"Infectivity, virulence, pathogenicity, host-pathogen interactions of SARS and SARS-CoV-2 in experimental animals: a systematic review"		0.264838772
